open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
1769.69,1769.97,1755.67,1763.97,1476909,600519.SH,2024-05-08,贵州茅台,NA,CNY
1758.0,1764.98,1750.0,1756.0,2238734,600519.SH,2024-05-09,贵州茅台,NA,CNY
1761.1,1767.88,1733.99,1738.98,2620661,600519.SH,2024-05-10,贵州茅台,NA,CNY
1732.02,1732.66,1701.22,1706.0,3766212,600519.SH,2024-05-13,贵州茅台,NA,CNY
1705.99,1713.27,1700.01,1701.98,2127417,600519.SH,2024-05-14,贵州茅台,NA,CNY
1702.58,1708.0,1698.59,1700.0,1573876,600519.SH,2024-05-15,贵州茅台,NA,CNY
1705.0,1709.88,1690.0,1704.5,2967954,600519.SH,2024-05-16,贵州茅台,NA,CNY
1700.01,1716.58,1700.0,1715.0,2892388,600519.SH,2024-05-17,贵州茅台,NA,CNY
1717.99,1732.99,1708.11,1709.0,3142572,600519.SH,2024-05-20,贵州茅台,NA,CNY
1708.0,1709.73,1698.16,1705.0,1629339,600519.SH,2024-05-21,贵州茅台,NA,CNY
1703.0,1709.96,1691.0,1697.71,2028568,600519.SH,2024-05-22,贵州茅台,NA,CNY
1700.0,1706.38,1690.08,1692.01,1888497,600519.SH,2024-05-23,贵州茅台,NA,CNY
1693.0,1695.0,1677.0,1677.08,2021663,600519.SH,2024-05-24,贵州茅台,NA,CNY
1678.0,1687.45,1668.01,1670.12,2509791,600519.SH,2024-05-27,贵州茅台,NA,CNY
1670.4,1675.17,1663.0,1664.64,2352087,600519.SH,2024-05-28,贵州茅台,NA,CNY
1666.0,1680.0,1665.0,1674.0,1965128,600519.SH,2024-05-29,贵州茅台,NA,CNY
1675.0,1675.38,1649.0,1649.0,3220792,600519.SH,2024-05-30,贵州茅台,NA,CNY
1650.5,1663.5,1648.45,1648.45,2185665,600519.SH,2024-05-31,贵州茅台,NA,CNY
1650.0,1650.92,1635.11,1639.39,3026105,600519.SH,2024-06-03,贵州茅台,NA,CNY
1640.5,1656.0,1636.55,1653.2,2084108,600519.SH,2024-06-04,贵州茅台,NA,CNY
1652.0,1658.68,1643.03,1644.0,1905557,600519.SH,2024-06-05,贵州茅台,NA,CNY
1643.66,1651.99,1635.91,1639.81,2561005,600519.SH,2024-06-06,贵州茅台,NA,CNY
1646.13,1646.18,1619.01,1619.18,3352455,600519.SH,2024-06-07,贵州茅台,NA,CNY
1602.99,1605.0,1567.0,1569.0,7024676,600519.SH,2024-06-11,贵州茅台,NA,CNY
1570.0,1590.0,1570.0,1571.68,3317050,600519.SH,2024-06-12,贵州茅台,NA,CNY
1576.77,1576.89,1553.15,1555.01,3618597,600519.SH,2024-06-13,贵州茅台,NA,CNY
1555.0,1563.96,1520.46,1555.0,5951416,600519.SH,2024-06-14,贵州茅台,NA,CNY
1532.29,1548.77,1511.01,1541.5,4831816,600519.SH,2024-06-17,贵州茅台,NA,CNY
1530.89,1554.54,1516.68,1521.5,4125825,600519.SH,2024-06-18,贵州茅台,NA,CNY
1497.99,1504.0,1482.1,1501.0,4126153,600519.SH,2024-06-19,贵州茅台,NA,CNY
1500.0,1516.01,1498.0,1500.1,2471068,600519.SH,2024-06-20,贵州茅台,NA,CNY
1500.5,1504.98,1470.22,1471.0,4331997,600519.SH,2024-06-21,贵州茅台,NA,CNY
1423.0,1488.99,1414.01,1476.55,6383993,600519.SH,2024-06-24,贵州茅台,NA,CNY
1477.0,1502.99,1477.0,1486.65,4209795,600519.SH,2024-06-25,贵州茅台,NA,CNY
1480.0,1501.07,1477.8,1489.22,2956977,600519.SH,2024-06-26,贵州茅台,NA,CNY
1492.0,1493.97,1468.0,1490.49,3282178,600519.SH,2024-06-27,贵州茅台,NA,CNY
1480.0,1494.49,1464.0,1467.39,3858202,600519.SH,2024-06-28,贵州茅台,NA,CNY
1468.88,1472.99,1428.0,1440.38,3216138,600519.SH,2024-07-01,贵州茅台,NA,CNY
1433.0,1498.0,1433.0,1490.7,5185298,600519.SH,2024-07-02,贵州茅台,NA,CNY
1499.0,1513.01,1488.02,1500.0,3157326,600519.SH,2024-07-03,贵州茅台,NA,CNY
1505.0,1512.0,1481.13,1485.74,2437973,600519.SH,2024-07-04,贵州茅台,NA,CNY
1479.0,1493.18,1450.0,1453.0,3882938,600519.SH,2024-07-05,贵州茅台,NA,CNY
1443.0,1457.77,1419.14,1420.0,3952705,600519.SH,2024-07-08,贵州茅台,NA,CNY
1420.0,1454.89,1410.1,1438.03,3362071,600519.SH,2024-07-09,贵州茅台,NA,CNY
1439.25,1465.88,1435.0,1437.59,2376322,600519.SH,2024-07-10,贵州茅台,NA,CNY
1449.97,1469.0,1440.21,1462.09,2902014,600519.SH,2024-07-11,贵州茅台,NA,CNY
1473.01,1486.4,1465.45,1478.82,2338634,600519.SH,2024-07-12,贵州茅台,NA,CNY
1470.0,1488.0,1470.0,1474.9,1917626,600519.SH,2024-07-15,贵州茅台,NA,CNY
1476.0,1482.0,1465.05,1476.0,2031644,600519.SH,2024-07-16,贵州茅台,NA,CNY
1476.1,1503.0,1470.02,1501.4,3431101,600519.SH,2024-07-17,贵州茅台,NA,CNY
1499.5,1515.0,1492.53,1497.51,2887039,600519.SH,2024-07-18,贵州茅台,NA,CNY
1490.81,1529.18,1484.01,1525.62,3894291,600519.SH,2024-07-19,贵州茅台,NA,CNY
1525.03,1529.98,1491.65,1499.0,2854321,600519.SH,2024-07-22,贵州茅台,NA,CNY
1499.0,1501.0,1455.0,1455.0,3094396,600519.SH,2024-07-23,贵州茅台,NA,CNY
1450.2,1463.7,1435.0,1440.02,2412255,600519.SH,2024-07-24,贵州茅台,NA,CNY
1440.02,1448.0,1420.01,1430.49,2834656,600519.SH,2024-07-25,贵州茅台,NA,CNY
1430.49,1437.72,1410.9,1422.19,3235379,600519.SH,2024-07-26,贵州茅台,NA,CNY
1415.0,1421.99,1398.0,1398.02,3086907,600519.SH,2024-07-29,贵州茅台,NA,CNY
1385.98,1390.27,1361.3,1379.99,5177904,600519.SH,2024-07-30,贵州茅台,NA,CNY
1373.1,1427.27,1373.1,1421.28,4327232,600519.SH,2024-07-31,贵州茅台,NA,CNY
1418.0,1420.0,1384.7,1386.16,3203810,600519.SH,2024-08-01,贵州茅台,NA,CNY
1373.6,1396.97,1373.6,1385.45,2192769,600519.SH,2024-08-02,贵州茅台,NA,CNY
1388.88,1426.0,1385.52,1410.01,3773607,600519.SH,2024-08-05,贵州茅台,NA,CNY
1422.0,1424.0,1394.01,1404.7,2744433,600519.SH,2024-08-06,贵州茅台,NA,CNY
1405.5,1421.99,1398.3,1415.5,2062221,600519.SH,2024-08-07,贵州茅台,NA,CNY
1411.0,1448.18,1409.0,1430.69,2513082,600519.SH,2024-08-08,贵州茅台,NA,CNY
1460.03,1469.0,1436.8,1436.8,3013849,600519.SH,2024-08-09,贵州茅台,NA,CNY
1430.0,1443.0,1426.58,1436.1,1363203,600519.SH,2024-08-12,贵州茅台,NA,CNY
1433.0,1435.0,1412.01,1423.01,1630843,600519.SH,2024-08-13,贵州茅台,NA,CNY
1423.01,1424.9,1412.02,1413.3,1341431,600519.SH,2024-08-14,贵州茅台,NA,CNY
1405.03,1435.99,1403.95,1426.89,2303897,600519.SH,2024-08-15,贵州茅台,NA,CNY
1426.79,1435.92,1417.01,1431.2,1645470,600519.SH,2024-08-16,贵州茅台,NA,CNY
1432.0,1458.88,1425.0,1425.44,2043279,600519.SH,2024-08-19,贵州茅台,NA,CNY
1429.9,1429.93,1414.0,1422.72,1859138,600519.SH,2024-08-20,贵州茅台,NA,CNY
1420.0,1427.98,1415.69,1417.58,1509165,600519.SH,2024-08-21,贵州茅台,NA,CNY
1416.0,1420.0,1400.01,1410.05,1952729,600519.SH,2024-08-22,贵州茅台,NA,CNY
1408.0,1423.5,1406.12,1414.99,1532046,600519.SH,2024-08-23,贵州茅台,NA,CNY
1417.0,1423.86,1403.15,1412.0,1562841,600519.SH,2024-08-26,贵州茅台,NA,CNY
1412.0,1413.0,1401.11,1404.07,1365740,600519.SH,2024-08-27,贵州茅台,NA,CNY
1404.07,1406.0,1375.0,1389.0,3166351,600519.SH,2024-08-28,贵州茅台,NA,CNY
1380.0,1418.0,1380.0,1413.3,2747161,600519.SH,2024-08-29,贵州茅台,NA,CNY
1413.0,1458.07,1405.0,1443.19,3873923,600519.SH,2024-08-30,贵州茅台,NA,CNY
1430.0,1438.0,1395.0,1395.0,3413459,600519.SH,2024-09-02,贵州茅台,NA,CNY
1398.0,1414.98,1393.02,1410.0,1788760,600519.SH,2024-09-03,贵州茅台,NA,CNY
1402.0,1419.19,1399.74,1400.0,1421109,600519.SH,2024-09-04,贵州茅台,NA,CNY
1400.5,1407.0,1397.0,1404.88,1450295,600519.SH,2024-09-05,贵州茅台,NA,CNY
1405.0,1406.0,1398.0,1398.0,1032104,600519.SH,2024-09-06,贵州茅台,NA,CNY
1380.01,1393.71,1370.08,1375.0,2863755,600519.SH,2024-09-09,贵州茅台,NA,CNY
1370.02,1393.0,1370.02,1378.0,1980284,600519.SH,2024-09-10,贵州茅台,NA,CNY
1375.6,1385.88,1365.0,1380.0,2099577,600519.SH,2024-09-11,贵州茅台,NA,CNY
1380.0,1385.0,1334.91,1335.06,4794831,600519.SH,2024-09-12,贵州茅台,NA,CNY
1331.0,1332.0,1297.3,1304.13,5600511,600519.SH,2024-09-13,贵州茅台,NA,CNY
1300.0,1300.01,1266.66,1266.9,4618531,600519.SH,2024-09-18,贵州茅台,NA,CNY
1262.0,1292.88,1245.83,1261.0,5998821,600519.SH,2024-09-19,贵州茅台,NA,CNY
1261.5,1273.9,1250.03,1263.92,3998184,600519.SH,2024-09-20,贵州茅台,NA,CNY
1268.0,1293.5,1260.66,1261.54,4554969,600519.SH,2024-09-23,贵州茅台,NA,CNY
1285.09,1373.0,1265.09,1372.6,10041281,600519.SH,2024-09-24,贵州茅台,NA,CNY
1400.05,1427.0,1396.71,1399.0,7395380,600519.SH,2024-09-25,贵州茅台,NA,CNY
1399.96,1529.87,1396.0,1529.0,9727806,600519.SH,2024-09-26,贵州茅台,NA,CNY
1600.0,1629.2,1565.36,1629.2,8792167,600519.SH,2024-09-27,贵州茅台,NA,CNY
1692.0,1759.88,1652.0,1748.0,15729341,600519.SH,2024-09-30,贵州茅台,NA,CNY
1910.0,1910.0,1680.18,1723.0,19470947,600519.SH,2024-10-08,贵州茅台,NA,CNY
1700.0,1700.0,1590.0,1595.15,12019684,600519.SH,2024-10-09,贵州茅台,NA,CNY
1622.26,1668.08,1591.0,1640.0,7460342,600519.SH,2024-10-10,贵州茅台,NA,CNY
1615.4,1639.96,1590.0,1604.99,4191471,600519.SH,2024-10-11,贵州茅台,NA,CNY
1613.0,1620.63,1581.17,1601.99,4481202,600519.SH,2024-10-14,贵州茅台,NA,CNY
1599.0,1600.99,1553.01,1554.25,4357143,600519.SH,2024-10-15,贵州茅台,NA,CNY
1540.88,1549.8,1510.0,1522.5,4666440,600519.SH,2024-10-16,贵州茅台,NA,CNY
1537.0,1537.66,1493.41,1494.6,3945955,600519.SH,2024-10-17,贵州茅台,NA,CNY
1493.0,1567.84,1478.96,1541.0,6861930,600519.SH,2024-10-18,贵州茅台,NA,CNY
1541.21,1549.97,1521.21,1528.8,4200790,600519.SH,2024-10-21,贵州茅台,NA,CNY
1526.56,1560.18,1524.2,1543.0,3626913,600519.SH,2024-10-22,贵州茅台,NA,CNY
1544.11,1576.95,1532.0,1567.5,4008846,600519.SH,2024-10-23,贵州茅台,NA,CNY
1561.0,1575.0,1545.01,1552.2,2392280,600519.SH,2024-10-24,贵州茅台,NA,CNY
1547.0,1574.79,1546.01,1558.85,2774508,600519.SH,2024-10-25,贵州茅台,NA,CNY
1560.0,1565.0,1522.23,1565.0,3912140,600519.SH,2024-10-28,贵州茅台,NA,CNY
1560.0,1580.0,1530.0,1531.62,4116578,600519.SH,2024-10-29,贵州茅台,NA,CNY
1525.0,1551.19,1523.41,1532.0,3200574,600519.SH,2024-10-30,贵州茅台,NA,CNY
1532.15,1540.0,1520.0,1527.79,2995735,600519.SH,2024-10-31,贵州茅台,NA,CNY
1521.0,1545.13,1520.8,1533.75,3228392,600519.SH,2024-11-01,贵州茅台,NA,CNY
1544.93,1550.0,1528.06,1548.2,2909292,600519.SH,2024-11-04,贵州茅台,NA,CNY
1540.0,1577.7,1536.01,1576.99,4564047,600519.SH,2024-11-05,贵州茅台,NA,CNY
1575.0,1588.99,1561.22,1571.0,3763143,600519.SH,2024-11-06,贵州茅台,NA,CNY
1562.46,1653.5,1562.3,1649.14,7473872,600519.SH,2024-11-07,贵州茅台,NA,CNY
1660.89,1667.11,1601.01,1609.97,6077120,600519.SH,2024-11-08,贵州茅台,NA,CNY
1590.0,1609.95,1567.19,1598.01,4385365,600519.SH,2024-11-11,贵州茅台,NA,CNY
1589.0,1623.0,1573.95,1577.2,4922266,600519.SH,2024-11-12,贵州茅台,NA,CNY
1568.0,1586.66,1561.28,1578.5,2912526,600519.SH,2024-11-13,贵州茅台,NA,CNY
1570.0,1594.45,1565.65,1573.8,2924814,600519.SH,2024-11-14,贵州茅台,NA,CNY
1569.0,1583.8,1553.0,1559.0,3376112,600519.SH,2024-11-15,贵州茅台,NA,CNY
1562.0,1575.99,1555.0,1559.0,2709219,600519.SH,2024-11-18,贵州茅台,NA,CNY
1565.0,1569.37,1525.0,1541.92,3326643,600519.SH,2024-11-19,贵州茅台,NA,CNY
1543.0,1553.97,1531.3,1544.81,2134455,600519.SH,2024-11-20,贵州茅台,NA,CNY
1543.87,1548.99,1532.0,1545.13,1826179,600519.SH,2024-11-21,贵州茅台,NA,CNY
1541.15,1547.77,1507.82,1507.82,3343611,600519.SH,2024-11-22,贵州茅台,NA,CNY
1511.0,1532.0,1496.67,1498.57,3318556,600519.SH,2024-11-25,贵州茅台,NA,CNY
1498.57,1518.88,1488.88,1509.0,2574479,600519.SH,2024-11-26,贵州茅台,NA,CNY
1509.0,1522.15,1505.0,1519.05,2593417,600519.SH,2024-11-27,贵州茅台,NA,CNY
1522.0,1524.99,1502.0,1518.0,2395203,600519.SH,2024-11-28,贵州茅台,NA,CNY
1517.0,1555.0,1513.21,1525.74,3608810,600519.SH,2024-11-29,贵州茅台,NA,CNY
1526.0,1529.99,1515.1,1525.0,2681954,600519.SH,2024-12-02,贵州茅台,NA,CNY
1524.0,1528.9,1516.08,1526.74,2480662,600519.SH,2024-12-03,贵州茅台,NA,CNY
1520.07,1523.66,1510.0,1520.0,2392389,600519.SH,2024-12-04,贵州茅台,NA,CNY
1510.86,1517.86,1510.0,1511.0,1614147,600519.SH,2024-12-05,贵州茅台,NA,CNY
1513.0,1538.9,1508.07,1521.01,3203969,600519.SH,2024-12-06,贵州茅台,NA,CNY
1522.02,1529.72,1513.2,1518.8,1979986,600519.SH,2024-12-09,贵州茅台,NA,CNY
1570.0,1579.73,1545.18,1546.59,6031210,600519.SH,2024-12-10,贵州茅台,NA,CNY
1540.0,1555.0,1530.98,1535.6,2967112,600519.SH,2024-12-11,贵州茅台,NA,CNY
1532.02,1566.0,1529.0,1565.8,4193652,600519.SH,2024-12-12,贵州茅台,NA,CNY
1550.01,1554.99,1518.88,1519.0,4951197,600519.SH,2024-12-13,贵州茅台,NA,CNY
1521.0,1529.0,1510.71,1527.2,3253710,600519.SH,2024-12-16,贵州茅台,NA,CNY
1525.99,1569.0,1521.01,1558.0,5417163,600519.SH,2024-12-17,贵州茅台,NA,CNY
1557.97,1577.0,1547.1,1571.5,4116226,600519.SH,2024-12-18,贵州茅台,NA,CNY
1565.14,1567.93,1550.33,1551.01,2480932,600519.SH,2024-12-19,贵州茅台,NA,CNY
1531.13,1541.8,1520.02,1522.0,2815774,600519.SH,2024-12-20,贵州茅台,NA,CNY
1523.0,1538.0,1517.0,1526.45,2160269,600519.SH,2024-12-23,贵州茅台,NA,CNY
1525.0,1544.0,1521.59,1538.82,2210492,600519.SH,2024-12-24,贵州茅台,NA,CNY
1538.8,1538.8,1526.1,1530.0,1712339,600519.SH,2024-12-25,贵州茅台,NA,CNY
1534.0,1538.78,1523.0,1527.79,1828651,600519.SH,2024-12-26,贵州茅台,NA,CNY
1528.9,1536.0,1519.5,1528.97,2075932,600519.SH,2024-12-27,贵州茅台,NA,CNY
1533.97,1543.96,1525.0,1525.0,2512982,600519.SH,2024-12-30,贵州茅台,NA,CNY
1525.4,1545.0,1522.01,1524.0,3935445,600519.SH,2024-12-31,贵州茅台,NA,CNY
1524.0,1524.49,1480.0,1488.0,5002870,600519.SH,2025-01-02,贵州茅台,NA,CNY
1494.5,1494.99,1467.01,1475.0,3262836,600519.SH,2025-01-03,贵州茅台,NA,CNY
1453.0,1462.66,1432.8,1440.0,4425512,600519.SH,2025-01-06,贵州茅台,NA,CNY
1444.66,1451.89,1439.0,1440.2,2422118,600519.SH,2025-01-07,贵州茅台,NA,CNY
1440.0,1451.82,1426.66,1442.5,3525821,600519.SH,2025-01-08,贵州茅台,NA,CNY
1448.99,1464.58,1432.98,1444.0,2970565,600519.SH,2025-01-09,贵州茅台,NA,CNY
1447.1,1451.95,1436.0,1436.0,2187195,600519.SH,2025-01-10,贵州茅台,NA,CNY
1425.0,1444.44,1422.01,1443.98,2108251,600519.SH,2025-01-13,贵州茅台,NA,CNY
1444.95,1478.68,1442.0,1472.5,3095657,600519.SH,2025-01-14,贵州茅台,NA,CNY
1467.0,1474.6,1460.01,1471.27,1839934,600519.SH,2025-01-15,贵州茅台,NA,CNY
1474.0,1482.66,1442.0,1446.38,2634213,600519.SH,2025-01-16,贵州茅台,NA,CNY
1446.39,1461.0,1446.38,1454.75,1830894,600519.SH,2025-01-17,贵州茅台,NA,CNY
1461.0,1489.79,1460.0,1474.8,3140975,600519.SH,2025-01-20,贵州茅台,NA,CNY
1481.0,1482.0,1465.0,1468.15,1685604,600519.SH,2025-01-21,贵州茅台,NA,CNY
1463.27,1467.95,1438.0,1441.0,2829384,600519.SH,2025-01-22,贵州茅台,NA,CNY
1449.97,1468.0,1438.0,1443.0,2712504,600519.SH,2025-01-23,贵州茅台,NA,CNY
1442.0,1447.79,1430.31,1436.0,3136034,600519.SH,2025-01-24,贵州茅台,NA,CNY
1437.0,1443.97,1427.02,1434.99,2935646,600519.SH,2025-01-27,贵州茅台,NA,CNY
1440.0,1443.0,1402.21,1403.8,4075652,600519.SH,2025-02-05,贵州茅台,NA,CNY
1400.01,1421.99,1400.01,1412.84,2735582,600519.SH,2025-02-06,贵州茅台,NA,CNY
1413.68,1442.68,1403.41,1436.0,3724207,600519.SH,2025-02-07,贵州茅台,NA,CNY
1438.0,1440.0,1427.09,1431.51,2083979,600519.SH,2025-02-10,贵州茅台,NA,CNY
1434.95,1435.96,1415.9,1418.0,2357283,600519.SH,2025-02-11,贵州茅台,NA,CNY
1418.0,1445.0,1416.88,1443.0,2547579,600519.SH,2025-02-12,贵州茅台,NA,CNY
1443.02,1475.25,1434.51,1465.06,4338536,600519.SH,2025-02-13,贵州茅台,NA,CNY
1465.06,1477.0,1458.22,1475.0,2709992,600519.SH,2025-02-14,贵州茅台,NA,CNY
1481.0,1494.98,1467.1,1471.62,3247059,600519.SH,2025-02-17,贵州茅台,NA,CNY
1470.0,1492.99,1462.08,1475.0,2779992,600519.SH,2025-02-18,贵州茅台,NA,CNY
1475.05,1494.44,1464.9,1491.0,3239331,600519.SH,2025-02-19,贵州茅台,NA,CNY
1483.0,1491.97,1473.39,1474.0,2374973,600519.SH,2025-02-20,贵州茅台,NA,CNY
1480.0,1496.73,1473.01,1488.21,3641783,600519.SH,2025-02-21,贵州茅台,NA,CNY
1488.0,1499.52,1474.0,1479.07,3474373,600519.SH,2025-02-24,贵州茅台,NA,CNY
1470.01,1473.39,1452.0,1454.0,2838743,600519.SH,2025-02-25,贵州茅台,NA,CNY
1455.45,1464.96,1445.0,1460.01,2636609,600519.SH,2025-02-26,贵州茅台,NA,CNY
1460.02,1489.9,1454.0,1485.56,4976217,600519.SH,2025-02-27,贵州茅台,NA,CNY
1485.5,1528.38,1482.0,1500.79,5612895,600519.SH,2025-02-28,贵州茅台,NA,CNY
1502.6,1520.99,1481.5,1487.02,3159566,600519.SH,2025-03-03,贵州茅台,NA,CNY
1485.0,1486.0,1465.21,1470.11,2521121,600519.SH,2025-03-04,贵州茅台,NA,CNY
1472.0,1474.0,1460.1,1466.37,2460522,600519.SH,2025-03-05,贵州茅台,NA,CNY
1474.0,1510.2,1472.08,1505.98,4216764,600519.SH,2025-03-06,贵州茅台,NA,CNY
1503.0,1528.36,1503.0,1521.0,3799135,600519.SH,2025-03-07,贵州茅台,NA,CNY
1519.81,1526.88,1506.14,1522.9,3136907,600519.SH,2025-03-10,贵州茅台,NA,CNY
1517.0,1548.68,1512.0,1548.68,3977560,600519.SH,2025-03-11,贵州茅台,NA,CNY
1546.96,1549.68,1526.35,1542.58,2960396,600519.SH,2025-03-12,贵州茅台,NA,CNY
1544.0,1555.5,1530.88,1537.77,2572439,600519.SH,2025-03-13,贵州茅台,NA,CNY
1547.66,1628.01,1541.0,1628.01,9291315,600519.SH,2025-03-14,贵州茅台,NA,CNY
1657.0,1657.99,1626.88,1637.86,5468913,600519.SH,2025-03-17,贵州茅台,NA,CNY
1645.04,1652.0,1621.7,1624.0,3161345,600519.SH,2025-03-18,贵州茅台,NA,CNY
1624.29,1648.0,1623.0,1635.71,2738955,600519.SH,2025-03-19,贵州茅台,NA,CNY
1635.71,1637.6,1595.07,1604.0,3673677,600519.SH,2025-03-20,贵州茅台,NA,CNY
1599.0,1612.2,1568.83,1573.75,3361430,600519.SH,2025-03-21,贵州茅台,NA,CNY
1570.0,1589.66,1562.38,1583.0,2556585,600519.SH,2025-03-24,贵州茅台,NA,CNY
1588.0,1592.8,1566.66,1575.5,1767438,600519.SH,2025-03-25,贵州茅台,NA,CNY
1572.77,1582.58,1571.0,1576.0,1432356,600519.SH,2025-03-26,贵州茅台,NA,CNY
1576.0,1598.25,1573.38,1589.0,1795563,600519.SH,2025-03-27,贵州茅台,NA,CNY
1590.93,1593.0,1576.0,1585.21,1622789,600519.SH,2025-03-28,贵州茅台,NA,CNY
1580.98,1586.96,1560.06,1561.0,2108494,600519.SH,2025-03-31,贵州茅台,NA,CNY
1564.0,1569.89,1552.21,1556.02,1855644,600519.SH,2025-04-01,贵州茅台,NA,CNY
1558.0,1567.8,1545.5,1549.02,2167401,600519.SH,2025-04-02,贵州茅台,NA,CNY
1530.0,1586.0,1529.01,1568.88,3548050,600519.SH,2025-04-03,贵州茅台,NA,CNY
1520.01,1536.85,1462.0,1500.0,10195267,600519.SH,2025-04-07,贵州茅台,NA,CNY
1513.0,1545.0,1495.0,1545.0,7387649,600519.SH,2025-04-08,贵州茅台,NA,CNY
1525.02,1556.8,1520.55,1541.04,5563004,600519.SH,2025-04-09,贵州茅台,NA,CNY
1550.99,1555.0,1528.0,1549.0,3862021,600519.SH,2025-04-10,贵州茅台,NA,CNY
1579.97,1579.97,1545.0,1568.98,3263423,600519.SH,2025-04-11,贵州茅台,NA,CNY
1560.97,1566.0,1551.53,1551.99,2171144,600519.SH,2025-04-14,贵州茅台,NA,CNY
1552.0,1565.0,1545.0,1558.0,2148928,600519.SH,2025-04-15,贵州茅台,NA,CNY
1552.0,1576.0,1537.0,1559.17,3115605,600519.SH,2025-04-16,贵州茅台,NA,CNY
1554.0,1576.5,1549.99,1570.0,2384605,600519.SH,2025-04-17,贵州茅台,NA,CNY
1566.0,1575.0,1556.0,1565.94,2029848,600519.SH,2025-04-18,贵州茅台,NA,CNY
1565.5,1565.5,1551.0,1551.0,1805703,600519.SH,2025-04-21,贵州茅台,NA,CNY
1550.0,1556.3,1543.21,1548.8,1843214,600519.SH,2025-04-22,贵州茅台,NA,CNY
1559.0,1559.22,1545.0,1552.0,1866876,600519.SH,2025-04-23,贵州茅台,NA,CNY
1552.0,1560.68,1548.98,1552.25,1487181,600519.SH,2025-04-24,贵州茅台,NA,CNY
1557.1,1561.2,1550.0,1550.0,1476490,600519.SH,2025-04-25,贵州茅台,NA,CNY
1552.0,1555.0,1546.6,1550.0,1465972,600519.SH,2025-04-28,贵州茅台,NA,CNY
1550.0,1552.54,1532.02,1544.0,1892180,600519.SH,2025-04-29,贵州茅台,NA,CNY
1549.99,1566.66,1546.3,1547.0,2575425,600519.SH,2025-04-30,贵州茅台,NA,CNY
1559.0,1559.0,1544.33,1550.2,1830026,600519.SH,2025-05-06,贵州茅台,NA,CNY
1570.0,1570.0,1550.2,1555.0,2746221,600519.SH,2025-05-07,贵州茅台,NA,CNY
1553.0,1592.78,1549.83,1578.19,3348106,600519.SH,2025-05-08,贵州茅台,NA,CNY
1578.99,1597.45,1575.05,1591.18,2367190,600519.SH,2025-05-09,贵州茅台,NA,CNY
1598.0,1618.93,1596.61,1604.5,2473533,600519.SH,2025-05-12,贵州茅台,NA,CNY
1608.92,1608.92,1585.11,1590.3,2125829,600519.SH,2025-05-13,贵州茅台,NA,CNY
1590.0,1645.0,1588.18,1634.99,3946012,600519.SH,2025-05-14,贵州茅台,NA,CNY
1634.8,1643.59,1624.13,1632.01,2473285,600519.SH,2025-05-15,贵州茅台,NA,CNY
1633.99,1636.99,1614.13,1614.13,2293522,600519.SH,2025-05-16,贵州茅台,NA,CNY
1596.0,1600.0,1573.88,1578.98,3806283,600519.SH,2025-05-19,贵州茅台,NA,CNY
1580.0,1594.8,1575.1,1586.0,1952153,600519.SH,2025-05-20,贵州茅台,NA,CNY
1585.0,1595.94,1580.97,1580.97,1979464,600519.SH,2025-05-21,贵州茅台,NA,CNY
1580.99,1584.99,1570.1,1580.0,1509024,600519.SH,2025-05-22,贵州茅台,NA,CNY
1575.2,1587.9,1571.66,1572.6,2153700,600519.SH,2025-05-23,贵州茅台,NA,CNY
1570.0,1574.63,1545.0,1550.5,2708653,600519.SH,2025-05-26,贵州茅台,NA,CNY
1551.0,1558.6,1543.51,1543.9,1775213,600519.SH,2025-05-27,贵州茅台,NA,CNY
1543.99,1546.46,1533.0,1537.0,1626568,600519.SH,2025-05-28,贵州茅台,NA,CNY
1540.0,1555.0,1532.0,1540.0,2185958,600519.SH,2025-05-29,贵州茅台,NA,CNY
1540.15,1545.0,1515.24,1522.0,3123918,600519.SH,2025-05-30,贵州茅台,NA,CNY
1508.01,1519.0,1505.02,1509.0,2897918,600519.SH,2025-06-03,贵州茅台,NA,CNY
1510.5,1523.0,1509.22,1509.96,2300809,600519.SH,2025-06-04,贵州茅台,NA,CNY
1514.0,1516.0,1502.2,1514.0,2321366,600519.SH,2025-06-05,贵州茅台,NA,CNY
1513.8,1518.97,1503.0,1506.39,2502307,600519.SH,2025-06-06,贵州茅台,NA,CNY
1505.02,1508.7,1485.68,1486.11,4495867,600519.SH,2025-06-09,贵州茅台,NA,CNY
1486.0,1492.0,1474.8,1475.01,3049220,600519.SH,2025-06-10,贵州茅台,NA,CNY
1476.8,1494.0,1476.1,1480.0,3089282,600519.SH,2025-06-11,贵州茅台,NA,CNY
1480.0,1483.87,1454.1,1459.0,4990361,600519.SH,2025-06-12,贵州茅台,NA,CNY
1444.41,1449.97,1425.06,1426.95,5911325,600519.SH,2025-06-13,贵州茅台,NA,CNY
1401.2,1425.04,1401.18,1422.29,4288787,600519.SH,2025-06-16,贵州茅台,NA,CNY
1420.0,1427.0,1412.18,1427.0,2723151,600519.SH,2025-06-17,贵州茅台,NA,CNY
1440.0,1443.44,1421.01,1425.0,3076099,600519.SH,2025-06-18,贵州茅台,NA,CNY
1426.0,1433.67,1417.18,1426.0,2450072,600519.SH,2025-06-19,贵州茅台,NA,CNY
1423.58,1441.14,1420.2,1428.66,3481581,600519.SH,2025-06-20,贵州茅台,NA,CNY
